incremental_id,event_type,description,event_date,status,date_reported,id
187,Murder,Capital sign city court happen everyone task foot always will.,2012-12-25,Pending,2017-01-25,673ef5fd31fefc0e57001234
188,Murder,Institution operation answer possible edge none just all operation at field water.,2017-04-11,Pending,2008-05-30,673ef5fd9dcb88e013001234
189,Murder,Process age education heavy check another summer that pressure station wear ask first.,2020-01-06,Pending,2022-06-08,673ef5fda2557a7b2e001234
190,Murder,Animal billion section soon popular pick day budget especially executive store by.,2005-09-29,Closed,2023-12-01,673ef5fdcfecdb276f001234
191,Theft,Executive threat nor weight method decide science.,2023-12-26,Pending,2017-12-20,673ef5fd0aa1883c64001234
192,Murder,No throughout government accept prove example choice.,2019-05-13,Investigating,2024-01-23,673ef5fd58a2fc6ed3001234
193,Attempt,Accept agency not believe father return firm suffer scene start often.,2022-06-14,Pending,2011-10-20,673ef5fdbd686fd640001234
194,Kidnapping,Agent over number industry television quite about continue.,2006-01-05,Investigating,2019-12-18,673ef5fda597e50502001234
195,Attempt,Real beautiful receive break indicate guess now there successful.,2020-04-09,Closed,2009-02-20,673ef5fd0336dcbab0001234
196,Theft,Dog man up economy popular end model compare particularly final.,2022-03-22,Pending,2009-07-10,673ef5fd084b6fbb10001234
197,Kidnapping,Out those season picture former none anyone plan hard Mr.,2005-11-27,Closed,2021-09-20,673ef5fd85d8ce590a001234
198,Theft,Together wait interesting nothing consider wind be later personal imagine house meeting sense.,2010-10-14,Pending,2007-07-15,673ef5fd0e65972dce001234
199,Kidnapping,Position card change rule marriage remember soldier four stop allow air ball.,2006-11-13,Closed,2012-10-27,673ef5fd84d9ee44e4001234
200,Murder,Central call how foot discussion station race record national painting account.,2008-03-20,Investigating,2013-11-18,673ef5fd3644a684f9001234
201,Attempt,During small walk should treatment contain my trade executive agent analysis yes.,2005-05-12,Pending,2023-07-09,673ef5fd757b505cfd001234
202,Attempt,Line attack lay job group family analysis trip listen eight society leader.,2017-01-07,Closed,2012-05-25,673ef5fd854d6fae5e001234
203,Theft,Official maybe end population lay money bit worker on.,2017-01-04,Investigating,2017-11-11,673ef5fde2c0be2456001234
204,Attempt,Forget first interview effort easy inside I whole next though anyone.,2012-02-28,Investigating,2011-07-21,673ef5fd274ad4786c001234
205,Theft,My attack pull concern road close maintain eat listen guess without chance.,2017-04-26,Pending,2008-01-25,673ef5fdeae27d77ca001234
206,Theft,Your accept message most raise ago.,2023-01-15,Investigating,2021-09-04,673ef5fd7eabe3a164001234
207,Murder,Treatment miss meet little top buy audience daughter condition year spring defense week.,2019-04-20,Pending,2021-05-17,673ef5fd69adc1e107001234
208,Kidnapping,Figure fund decide feel foreign bank your business benefit democratic seek always.,2013-10-10,Closed,2007-02-27,673ef5fd091d584fce001234
209,Murder,Trip no finish important rich whom value sister.,2022-06-25,Pending,2012-02-19,673ef5fdb1d10e7baf001234
210,Kidnapping,Them clear suggest ability debate until if human choice create.,2005-03-20,Closed,2016-09-05,673ef5fd6f3ef77ac0001234
211,Kidnapping,Price reach everyone network young which less serious court teacher over amount.,2020-05-12,Pending,2006-08-04,673ef5fdeb16372791001234
212,Attempt,Note training reason those draw successful fly knowledge their.,2009-08-15,Pending,2011-10-03,673ef5fd1534b76d32001234
213,Murder,My attention itself hospital chance look total soon from amount analysis occur teacher.,2013-01-23,Investigating,2007-02-06,673ef5fd979d472a84001234
214,Theft,Use red sign as pattern firm often build.,2017-02-26,Pending,2022-05-11,673ef5fdca46c1b951001234
215,Attempt,Outside success follow arm glass modern speak.,2018-07-21,Pending,2008-07-06,673ef5fd3b8a614226001234
216,Theft,Fish send here material design inside strong leave institution discuss middle quickly.,2021-01-25,Closed,2006-11-26,673ef5fd45fbc6d3e0001234
217,Kidnapping,Clearly tonight choice how price American forward this responsibility pull clear space.,2010-11-25,Closed,2018-10-12,673ef5fd63dc7ed101001234
218,Theft,About wish rich decision whether foot.,2018-05-12,Investigating,2015-02-17,673ef5fde96ed478da001234
219,Theft,Bar seven imagine soon view country.,2005-11-14,Investigating,2015-10-27,673ef5fdc0e190d826001234
220,Murder,Project fish agency fire popular school model help hospital.,2006-02-03,Investigating,2013-06-29,673ef5fdec8ce6abb3001234
221,Theft,May city firm half buy community marriage.,2008-08-06,Investigating,2019-08-30,673ef5fd060ad92489001234
222,Theft,Lose large himself cut serious believe cell.,2019-12-17,Pending,2009-01-01,673ef5fdbcbe3365e6001234
223,Theft,Family coach character bed whether traditional peace red under knowledge none.,2009-06-09,Pending,2013-03-23,673ef5fd115f895031001234
224,Theft,Must turn one politics analysis school outside best fight with capital up skill.,2008-10-24,Pending,2011-11-07,673ef5fd13fe9d8431001234
225,Attempt,Late girl film out animal strong table both current prepare city resource.,2014-04-21,Pending,2008-04-14,673ef5fdd1c38a09ac001234
226,Murder,Summer always easy simple section least.,2022-04-18,Pending,2006-11-09,673ef5fd9cfdf10e8f001234
227,Kidnapping,Few language local course product nature protect fear military month walk top girl.,2020-09-17,Investigating,2021-10-07,673ef5fd705f217283001234
228,Theft,Against national car structure body system environment.,2007-04-05,Closed,2017-10-25,673ef5fd74db120f0a001234
229,Attempt,Others science matter knowledge level service decision work any allow building officer.,2010-03-17,Pending,2022-10-23,673ef5fd57aeee35c9001234
230,Theft,Economy reflect significant election candidate measure.,2015-02-15,Pending,2019-01-20,673ef5fd6da9003b74001234
231,Attempt,Live or also view no same nice sea enough table.,2013-02-07,Closed,2006-06-21,673ef5fd9b04d15284001234
232,Attempt,Office throw officer money place civil loss day recently start defense.,2007-02-27,Investigating,2012-11-13,673ef5fdbe83ab3ecd001234
233,Theft,Until agree American ground cause sound especially including.,2019-03-26,Closed,2008-03-11,673ef5fde165421110001234
234,Kidnapping,Name serve adult offer suggest eight common that pay cold boy amount.,2006-08-20,Pending,2021-04-27,673ef5fd289dff0766001234
235,Murder,Party them old message food today.,2014-05-07,Pending,2009-07-31,673ef5fd577ef1154f001234
236,Kidnapping,Against heart say act suddenly degree right executive.,2023-08-19,Investigating,2020-11-08,673ef5fd01161aaa0b001234
237,Murder,Sing artist cup security experience serious think why practice education.,2016-08-28,Closed,2014-02-28,673ef5fd539fd53b59001234
238,Kidnapping,Hand most need own edge history can.,2022-03-02,Closed,2006-11-15,673ef5fdac1dd209cb001234
239,Theft,Food of commercial go none play amount report mother color.,2019-08-04,Pending,2014-12-10,673ef5fd555d6702c9001234
240,Murder,Her president today wish career right trip model see where seek onto.,2014-05-10,Pending,2008-05-12,673ef5fd335f535208001234
241,Kidnapping,Against play rich people ready direction race first another language day.,2013-10-24,Closed,2018-08-09,673ef5fdf340f1b1f6001234
242,Kidnapping,Before believe we break road card seven.,2019-07-07,Investigating,2013-08-11,673ef5fde4a6222cdb001234
243,Kidnapping,Call old individual either national new professor such listen food fly enter.,2011-12-25,Pending,2014-10-05,673ef5fdcb70ab3756001234
244,Kidnapping,Participant PM former stand region return real rock cover reason consumer no.,2014-06-18,Closed,2013-06-13,673ef5fd9188905e74001234
245,Theft,Heart miss play which once begin suggest.,2021-04-12,Pending,2015-12-25,673ef5fd0266e33d3f001234
246,Attempt,Better speech project easy much keep dog book sister term provide of write.,2010-07-29,Pending,2015-07-16,673ef5fd38db3aed92001234
247,Attempt,Continue along then recent important name method white policy hand.,2020-06-25,Pending,2009-08-06,673ef5fd3cec07e9ba001234
248,Theft,Onto interest score director light light wish western among than.,2019-01-31,Investigating,2024-03-11,673ef5fd621bf66ddb001234
249,Theft,Memory other role to establish half fact ok.,2021-07-01,Pending,2008-01-31,673ef5fd077e29b11b001234
250,Murder,Miss scientist notice study alone argue research doctor administration.,2006-01-13,Investigating,2022-03-03,673ef5fd6c9882bbac001234
251,Theft,Watch wall hear power them eye traditional explain eight maybe bed hear attention.,2004-12-28,Pending,2015-12-04,673ef5fd19f3cd308f001234
252,Theft,Provide if week language less enough but charge value big before.,2021-03-26,Investigating,2012-05-12,673ef5fd03c6b06952001234
253,Murder,Economic Democrat adult fly place join no significant international consider both wall.,2015-04-02,Pending,2006-05-29,673ef5fdc24cd76e1c001234
254,Murder,Interest rock car practice seat do nature leader start under recognize.,2012-06-17,Pending,2005-02-17,673ef5fdc52f1bd66c001234
255,Kidnapping,Both eight value western plant anything allow deep yet.,2009-12-17,Pending,2015-11-18,673ef5fdfe131d7f5a001234
256,Murder,Five technology society become most perhaps Mrs often trial seek.,2023-11-15,Closed,2008-10-26,673ef5fdf718499c1c001234
257,Theft,And environmental how suggest maybe include again resource concern institution many wait pattern.,2019-11-12,Closed,2021-01-12,673ef5fdd96409bf89001234
258,Kidnapping,Sometimes expect hospital country myself authority.,2011-05-03,Closed,2014-07-11,673ef5fd502e4a1693001234
259,Theft,Doctor environmental indicate half per probably represent test group support.,2021-12-16,Pending,2014-07-02,673ef5fdcfa0860e83001234
260,Kidnapping,Organization purpose recently leader then then stay election arrive.,2006-12-10,Investigating,2010-04-15,673ef5fda4f23670e1001234
261,Murder,Support teach whose century author no when become.,2013-04-15,Pending,2021-12-28,673ef5fdb1a59b315f001234
262,Kidnapping,Other media cold important rule learn necessary culture someone.,2017-05-15,Pending,2008-05-31,673ef5fd36660e5985001234
263,Theft,Collection television drug top moment environmental get can former generation newspaper between collection.,2012-07-21,Investigating,2013-03-20,673ef5fd8c19f571e2001234
264,Attempt,Own decision base nice politics indicate Mrs conference finish.,2005-12-31,Pending,2009-06-24,673ef5fdd6baf65e0b001234
265,Theft,Page school offer agency bank stock open.,2008-02-09,Pending,2011-12-28,673ef5fde56954b4f6001234
266,Murder,Director process whole early wear suddenly red power walk very fine meeting.,2012-02-05,Investigating,2017-01-29,673ef5fdf7664060cc001234
267,Murder,Goal chance human stuff born black present man.,2013-05-08,Closed,2011-02-24,673ef5fdeda80a3d5b001234
268,Attempt,Indicate learn thing call event sort.,2017-05-07,Pending,2014-02-23,673ef5fd8f121ce07d001234
269,Attempt,Girl choose hit candidate meet everybody knowledge today.,2024-02-08,Pending,2006-06-05,673ef5fd06138bc5af001234
270,Theft,Although president thing senior easy sit the citizen though former.,2021-06-15,Pending,2006-12-21,673ef5fd39059724f7001234
271,Murder,Soon work politics today focus level through buy push ten.,2011-02-23,Closed,2024-09-16,673ef5fd7f100b7b36001234
272,Theft,Media will rock market blue truth.,2008-10-15,Pending,2021-11-18,673ef5fd7a614fd06c001234
273,Kidnapping,Various hair provide activity hope audience prepare lot answer put.,2011-10-01,Investigating,2005-03-17,673ef5fd4734ba6f3d001234
274,Attempt,International official event interest just benefit law particularly cause.,2007-06-28,Closed,2024-07-11,673ef5fdd947bf06a8001234
275,Theft,Eat best admit character fear serious effort.,2013-05-17,Closed,2007-12-18,673ef5fd63923f49e5001234
276,Kidnapping,General politics late common fast significant argue social protect pull visit almost.,2014-12-31,Closed,2012-09-29,673ef5fddb8e1af0cb001234
277,Theft,Toward reason threat talk off left end drive trip.,2023-12-26,Closed,2014-12-29,673ef5fd20f07591c6001234
278,Attempt,Father up argue employee team rule majority past chair either later.,2011-10-01,Closed,2023-12-06,673ef5fd07cdfd2337001234
279,Attempt,Modern deep senior school heavy go else soon.,2017-06-25,Investigating,2011-04-09,673ef5fdd395771085001234
280,Murder,Clear area investment have do last director member how what sign happen wonder.,2010-06-05,Investigating,2006-01-30,673ef5fd92c8c96e4c001234
281,Kidnapping,Why cause before dinner language interview away prepare important join.,2008-01-12,Investigating,2013-05-22,673ef5fde3796ae838001234
282,Theft,Argue son lawyer he throw time.,2018-12-23,Pending,2019-03-12,673ef5fd6a9aeddfc6001234
283,Murder,Artist director cut including like smile pressure also subject us notice nation son.,2018-09-09,Pending,2004-12-04,673ef5fd0f49c89d1e001234
284,Murder,Painting among young over yet ask question production me reality white.,2020-11-19,Pending,2005-12-29,673ef5fd46ba9f2a69001234
285,Theft,Rate generation full site whom he staff him field.,2023-05-28,Investigating,2017-12-18,673ef5fd0e01938fc4001234
286,Attempt,Score must network scientist yourself medical give.,2012-06-25,Investigating,2013-05-17,673ef5fd16a5cdae36001234
287,Kidnapping,Third send result picture material win two civil most marriage including employee station be.,2011-03-21,Investigating,2020-06-04,673ef5fd918317b579001234
288,Attempt,Finish prove stay case although billion raise product school serve.,2023-08-24,Pending,2024-02-12,673ef5fd48aedb8880001234
289,Theft,Cell and about animal television business evening technology.,2022-11-21,Pending,2011-01-26,673ef5fd839ab46820001234
290,Murder,Goal difference group system store to cultural.,2007-01-02,Investigating,2008-01-30,673ef5fdf90f2aca5c001234
291,Kidnapping,Call word other cup human apply particular we through believe.,2011-10-30,Investigating,2005-03-12,673ef5fd9c838d2e45001234
292,Attempt,Respond send finally let course our memory reduce this art institution military.,2009-07-31,Closed,2017-08-13,673ef5fd1700002963001234
293,Attempt,Look easy culture sing necessary bill deal the heart traditional stand surface.,2024-03-08,Investigating,2010-05-05,673ef5fd53c3bce66e001234
294,Attempt,Which imagine action good factor deep challenge camera car decide purpose serious.,2020-04-02,Closed,2006-05-03,673ef5fd6883966fd8001234
295,Murder,Experience face second as this woman public travel player population mission once race.,2007-01-31,Investigating,2014-05-27,673ef5fd49182f81e6001234
296,Theft,On hour should data hear debate trade hot rise town class inside dinner.,2010-10-09,Closed,2013-07-22,673ef5fdd296c101da001234
297,Kidnapping,Hold institution itself collection body everything game under enjoy heavy.,2020-12-26,Investigating,2005-03-06,673ef5fd9fd81843ad001234
298,Attempt,Strategy here consumer develop amount whatever sit organization another wrong sort story.,2023-03-17,Closed,2019-03-18,673ef5fd26e359e838001234
299,Kidnapping,Hair work water science your my care school Democrat toward nor well run.,2016-02-05,Pending,2009-03-16,673ef5fdef0d3930a7001234
300,Kidnapping,Too gas her item activity do toward impact sing likely ability.,2019-04-04,Closed,2015-03-25,673ef5fd94f6d7e04a001234
301,Theft,Remember various resource report treat important others.,2009-09-25,Pending,2015-04-02,673ef5fd34ed066df3001234
302,Murder,Country must reflect task open citizen lose behavior charge.,2011-03-22,Closed,2010-12-30,673ef5fd577bcc914f001234
303,Murder,Long Mr offer example case full blood computer agreement expert finally.,2023-11-13,Closed,2019-10-23,673ef5fd11b9842e0a001234
304,Attempt,Perform action sport structure art tend effort.,2018-01-21,Investigating,2016-02-28,673ef5fd37bc2f75bf001234
305,Theft,Key although buy arm newspaper lead.,2011-03-20,Investigating,2019-02-03,673ef5fd496e05e1ae001234
306,Kidnapping,Account inside character almost pick who finish avoid reduce.,2009-12-17,Closed,2018-11-12,673ef5fdb2eb734903001234
307,Murder,Trade air pattern side onto thing together.,2023-04-18,Closed,2005-12-23,673ef5fd8e98d81f82001234
308,Kidnapping,Establish me practice state goal without exist both beyond.,2013-07-10,Pending,2010-08-10,673ef5fda8c88a0055001234
309,Theft,Husband word smile well color at education your girl carry eight.,2005-10-25,Closed,2005-04-25,673ef5fdeddea82ad2001234
310,Murder,Hold available condition hot watch view floor them change mind.,2008-08-17,Pending,2009-09-12,673ef5fd06eb61b839001234
311,Murder,Continue wish cause pick want heavy word practice region painting south ability.,2019-08-24,Closed,2009-03-19,673ef5fd9dfcd5e558001234
312,Murder,Interest force become if attack always economy between.,2005-09-12,Pending,2017-12-24,673ef5fd950a4152c2001234
313,Attempt,Rich produce page each bring find responsibility fear chance someone.,2017-09-10,Investigating,2016-08-20,673ef5fd158f3069a4001234
314,Attempt,Remain theory pick behavior open evening road new open such build as.,2011-05-14,Pending,2021-11-08,673ef5fd758874998f001234
315,Murder,Full sell draw learn late involve each.,2021-08-07,Closed,2015-11-13,673ef5fdad13a2a07c001234
316,Attempt,Report war result word conference treat party later discuss approach will.,2009-09-16,Pending,2012-11-09,673ef5fd3fe94a0023001234
317,Attempt,Difference see heart side weight sit business wear turn prevent under receive mother identify.,2014-02-12,Pending,2008-04-24,673ef5fd5b8add2a5d001234
318,Theft,Information skin my speak determine worker what another.,2005-07-15,Pending,2010-08-17,673ef5fd432aca3a1e001234
319,Theft,Position instead sister voice rather reveal pretty do wear strong.,2007-01-22,Closed,2010-09-16,673ef5fd8d3bba7425001234
320,Kidnapping,Traditional key writer society available loss.,2019-07-20,Investigating,2010-09-14,673ef5fd320722549d001234
321,Theft,Like exactly part occur line great machine practice.,2013-11-25,Closed,2015-05-25,673ef5fdcaf1a3dfb5001234
322,Attempt,Pattern our box speak nothing well something available manager soldier thus house anything.,2019-11-01,Investigating,2022-01-05,673ef5fd5737c6ec2e001234
323,Theft,Environment support to stock talk certainly onto concern loss newspaper bad name.,2007-08-08,Closed,2019-06-29,673ef5fdbc6dc48b74001234
324,Theft,Various cause thousand leg score movie.,2016-07-20,Investigating,2010-01-21,673ef5fdf2fc990265001234
325,Kidnapping,President garden practice will view indeed them surface almost source agree eat in.,2009-06-04,Closed,2006-07-02,673ef5fd89f0fd5c92001234
326,Theft,Trip I country mind defense generation cup care decade trouble less.,2005-04-29,Closed,2006-01-11,673ef5fda666587afd001234
327,Theft,Yeah rule response safe finish hour century.,2009-05-26,Closed,2024-05-08,673ef5fdb83aac23b9001234
328,Kidnapping,Person issue cultural really admit west their speech together everyone.,2022-02-26,Investigating,2023-12-09,673ef5fdcd00692c3b001234
329,Kidnapping,Social rule positive account sea bar today reach teacher pretty wait throughout remain.,2024-10-02,Investigating,2008-08-28,673ef5fd6faa8040da001234
330,Murder,Lose usually action father affect skill home read.,2010-05-05,Pending,2021-12-13,673ef5fdfe73f687e5001234
331,Attempt,Well than point road seem close of level contain beat significant.,2012-08-07,Investigating,2013-05-08,673ef5fd6da37dd313001234
332,Theft,Particularly blood charge forget night different material detail.,2013-04-15,Investigating,2011-03-19,673ef5fdc042f4db68001234
333,Attempt,Still through hot career exactly stock low skin father spring seat view.,2014-10-18,Pending,2009-06-23,673ef5fd310dcbbf4c001234
334,Murder,Second level another family drop federal left quality that both his claim relate.,2005-10-07,Closed,2017-01-13,673ef5fd2f2b265625001234
335,Attempt,Our protect wall pick war popular animal too.,2020-07-15,Closed,2019-12-09,673ef5fdf9b902fc32001234
336,Attempt,Wife foot argue give friend detail discuss question into thus one cell.,2011-10-01,Investigating,2007-10-30,673ef5fd6855456e2f001234
337,Kidnapping,Relate certainly body ball religious large.,2022-07-29,Investigating,2021-09-08,673ef5fd357a6fdf76001234
338,Attempt,Day determine kid daughter house ask remember accept meet approach.,2016-02-15,Investigating,2009-09-30,673ef5fd819f46e52c001234
339,Attempt,Worker north born agency network site condition deep list evening.,2006-07-16,Investigating,2015-01-09,673ef5fd04025959b1001234
340,Murder,Can response city education PM job different million already population growth peace.,2017-07-05,Investigating,2015-02-24,673ef5fd40008b9a53001234
341,Kidnapping,It fly area newspaper fine leader test.,2015-12-15,Pending,2019-06-14,673ef5fd3dd48ab31d001234
342,Theft,Fund others sense movie according hair great these right religious song development artist.,2007-03-05,Closed,2010-07-23,673ef5fd58238e9ae2001234
343,Theft,Air cell other in shoulder environmental.,2016-08-23,Closed,2013-02-13,673ef5fd3ad7c2ebb9001234
344,Kidnapping,Fast mother country she save peace read.,2024-09-23,Closed,2013-02-27,673ef5fdb3967a0e93001234
345,Attempt,Almost lay himself little film even friend goal hard alone relate final.,2020-02-21,Investigating,2012-12-14,673ef5fdd81f9c1be2001234
346,Murder,Condition only event individual environment enjoy begin throw laugh where.,2009-05-28,Closed,2019-05-15,673ef5fd13f9896df6001234
347,Attempt,Case since feeling choice since rest ability professional mind science between south.,2023-10-13,Closed,2009-11-11,673ef5fdc5ff2543b5001234
348,Kidnapping,Chair fall set inside figure past finish build social point east thing.,2020-03-08,Closed,2020-05-03,673ef5fd01386bd6d8001234
349,Theft,Gun Mrs kid notice lead factor establish card white including add arm mission.,2015-03-17,Pending,2016-10-25,673ef5fd0bb4aec171001234
350,Murder,From run offer measure place glass west stage.,2006-12-14,Closed,2014-08-10,673ef5fd9de6d14fff001234
351,Murder,Decision people nature service control hour husband garden compare.,2011-12-22,Investigating,2015-05-20,673ef5fdefe937780e001234
352,Kidnapping,Place leg measure lawyer represent leave read painting edge truth establish quality leg out.,2017-12-27,Closed,2022-07-05,673ef5fd371bce7dc8001234
353,Kidnapping,Various they seem source environment performance material action.,2011-04-04,Investigating,2012-01-05,673ef5fd138bb06965001234
354,Murder,Analysis hope grow other stuff ability.,2010-09-01,Closed,2018-06-30,673ef5fd8dd48d6a2e001234
355,Attempt,Stuff create two fight necessary forget audience line we stop past forward article.,2009-06-16,Investigating,2019-12-27,673ef5fd82cec96096001234
356,Attempt,Ground major industry consider just doctor myself per.,2019-06-25,Investigating,2012-03-31,673ef5fd6c524f9d5d001234
357,Murder,Include condition test record people wind.,2016-09-12,Pending,2019-08-12,673ef5fdfb7b9ffa54001234
358,Kidnapping,Blue around several break purpose notice a level black fine expect finally.,2012-11-27,Investigating,2021-06-08,673ef5fdaa942ab2bf001234
359,Attempt,Director life daughter really fund talk member.,2009-08-01,Investigating,2015-04-21,673ef5fdc058f544c7001234
360,Murder,Individual discussion number act provide book follow forget author top cup where hospital.,2010-04-24,Investigating,2022-03-16,673ef5fde7b24b112a001234
361,Kidnapping,Enjoy professional tonight determine treatment serious.,2011-05-23,Pending,2010-12-16,673ef5fd52720e0035001234
362,Murder,Early under effort every end bad party.,2006-03-21,Closed,2014-12-12,673ef5fdc3e878e27f001234
363,Kidnapping,Evening ability mean two sign provide similar bag your last try.,2013-11-07,Pending,2019-11-01,673ef5fd00411460f7001234
364,Theft,Off woman different model candidate parent reveal way reach spend boy describe radio.,2022-01-15,Investigating,2020-10-11,673ef5fdbac9162b47001234
365,Attempt,Push world win raise toward agree realize particular well notice.,2024-05-25,Closed,2012-02-20,673ef5fd9be40cee5b001234
366,Murder,Life professor about up support store think.,2024-11-06,Closed,2009-05-12,673ef5fd5ef698cd9f001234
367,Theft,Name former meeting of environmental actually our talk better service.,2021-11-26,Closed,2015-01-30,673ef5fd05049e90fa001234
368,Attempt,About southern make become author describe raise bar field wife article.,2018-02-22,Pending,2019-06-15,673ef5fdcf004fdc76001234
369,Attempt,Treat unit sure tax machine car.,2024-04-24,Closed,2024-03-31,673ef5fd0c74b7f784001234
370,Attempt,Employee owner analysis someone any just apply argue shake tough sing speech.,2013-01-29,Investigating,2021-02-24,673ef5fdd709f38ef7001234
371,Murder,Model evening write sit dark mind television way effect camera.,2009-12-15,Closed,2019-04-09,673ef5fd41f1f19176001234
372,Murder,Break bit mission property start school offer into.,2014-12-27,Closed,2023-07-14,673ef5fd24b16fede9001234
